Week,Unique Week,Season,Date,Home Ranking,Home Team,Home Score,Away Ranking,Away Team,Away Score,OT
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",24,Michigan State,45,NR,Northern Colorado,7,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Purdue,20,NR,Toledo,31,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",17,Iowa,45,NR,Ball State,0,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Northwestern,30,NR,Central Michigan,25,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",11,Wisconsin,70,NR,Austin Peay,3,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Tennessee,32,NR,UAB,29,1.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Kansas State,17,NR,UCF,13,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Virginia,48,NR,VMI,7,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Missouri,51,NR,Miami ,13,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Wyoming,14,NR,Air Force,20,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Duke,21,NR,Army,35,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Washington State,16,18,Southern California,50,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Florida State,31,NR,Wake Forest,0,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Notre Dame,14,9,Stanford,37,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",2,Ohio State,73,NR,Eastern Michigan,20,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",22,Penn State,22,NR,Temple,13,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Rutgers,13,NR,North Carolina,17,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",15,Arkansas,20,1,Alabama,24,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Houston,42,NR,Tulane,23,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",21,Texas,12,NR,UCLA,34,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Troy,35,NR,Arkansas State,28,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Syracuse,42,NR,Colgate,7,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Colorado State,36,NR,Idaho,34,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Cincinnati,29,8,Oklahoma,31,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Brigham Young,13,25,Nevada,27,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",7,Florida,48,NR,Kentucky,14,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Florida Atlantic,17,NR,North Texas,21,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Indiana,35,NR,Akron,20,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Marshall,24,NR,Ohio,23,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Iowa State,27,NR,Northern Iowa,0,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Kansas,42,NR,New Mexico State,16,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Louisiana Tech,12,NR,Southern Mississippi,13,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,La.-Lafayette,14,NR,Middle Tennessee,34,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Louisiana-Monroe,21,NR,Southeastern Louisiana,20,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Mississippi State,24,NR,Georgia,12,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",6,Nebraska,17,NR,South Dakota State,3,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Tulsa,41,NR,Central Arkansas,14,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,South Florida,24,NR,Western Kentucky,12,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Mississippi,55,NR,Fresno State,38,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",10,Auburn,35,20,South Carolina,27,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Rice,13,NR,Baylor,30,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",3,Boise State,37,NR,Oregon State,24,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",13,Utah,56,NR,San Jose State,3,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,San Diego State,41,NR,Utah State,7,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Minnesota,23,NR,Northern Illinois,34,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",12,LSU,20,NR,West Virginia,14,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Texas-El Paso,16,NR,Memphis,13,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",14,Arizona,10,NR,California,9,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,UNLV,45,NR,New Mexico,10,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Arizona State,31,4,Oregon,42,0.0
4.0,118.0,2010.0,"Sat. Sept. 25, 2010",NR,Hawaii,66,NR,Charleston Southern,7,0.0
5.0,119.0,2010.0,"Thurs. Sept. 30, 2010",22,Oklahoma State,38,NR,Texas A&M,35,0.0
5.0,119.0,2010.0,"Fri. Oct. 1, 2010",NR,Utah State,31,NR,Brigham Young,16,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Army,35,NR,Temple,42,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Clemson,21,NR,Miami ,30,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Connecticut,40,NR,Vanderbilt,21,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Eastern Michigan,17,NR,Ohio,30,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Virginia,14,23,Florida State,34,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",8,Auburn,52,NR,Louisiana-Monroe,3,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Baylor,55,NR,Kansas,7,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Illinois,13,2,Ohio State,24,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Minnesota,28,NR,Northwestern,29,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Mississippi State,49,NR,Alcorn State,16,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Mississippi,42,NR,Kentucky,35,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Miami ,27,NR,Kent State,21,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Rutgers,14,NR,Tulane,17,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Western Michigan,13,NR,Idaho,33,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Colorado State,0,5,TCU,27,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",25,Air Force,14,NR,Navy,6,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Bowling Green,26,NR,Buffalo,28,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Central Michigan,17,NR,Ball State,31,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Indiana,35,18,Michigan,42,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",17,Michigan State,34,20,Wisconsin,24,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,North Carolina,42,NR,East Carolina,17,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,North Carolina State,30,NR,Virginia Tech,41,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Pittsburgh,44,NR,Florida International,17,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",12,LSU,16,NR,Tennessee,14,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",6,Oklahoma,28,NR,Texas,20,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,UCLA,42,NR,Washington State,28,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Akron,14,NR,Northern Illinois,50,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Maryland,21,NR,Duke,16,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,New Mexico,20,NR,Texas-El Paso,38,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Oregon State,31,NR,Arizona State,28,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Wake Forest,20,NR,Georgia Tech,24,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Arkansas State,24,NR,Louisville,34,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Iowa State,52,NR,Texas Tech,38,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Memphis,7,NR,Tulsa,48,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Rice,31,NR,Southern Methodist,42,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Colorado,29,NR,Georgia,27,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Toledo,15,NR,Wyoming,20,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,South Florida,31,NR,Florida Atlantic,3,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,North Texas,27,NR,La.-Lafayette,28,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Boston College,13,NR,Notre Dame,31,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",1,Alabama,31,14,Florida,6,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Southern Mississippi,41,NR,Marshall,16,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",3,Oregon,52,16,Stanford,31,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,San Jose State,13,NR,UC Davis,14,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Southern California,31,NR,Washington,32,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,New Mexico State,0,4,Boise State,59,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",15,Iowa,24,NR,Penn State,3,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Fresno State,38,NR,Cal Poly,17,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,UNLV,26,21,Nevada,44,0.0
5.0,119.0,2010.0,"Sat. Oct. 2, 2010",NR,Hawaii,41,NR,Louisiana Tech,21,0.0
6.0,120.0,2010.0,"Tues. Oct. 5, 2010",NR,Middle Tennessee,13,NR,Troy,42,0.0
6.0,120.0,2010.0,"Wed. Oct. 6, 2010",NR,UCF,42,NR,UAB,7,0.0
6.0,120.0,2010.0,"Thurs. Oct. 7, 2010",NR,Kansas State,13,5,Nebraska,48,0.0
6.0,120.0,2010.0,"Fri. Oct. 8, 2010",NR,Rutgers,27,NR,Connecticut,24,0.0
6.0,120.0,2010.0,"Fri. Oct. 8, 2010",NR,La.-Lafayette,28,20,Oklahoma State,54,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Ball State,16,NR,Western Michigan,45,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,North Carolina State,44,NR,Boston College,17,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",1,Ohio State,38,NR,Indiana,10,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Penn State,13,NR,Illinois,33,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,South Florida,9,NR,Syracuse,13,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Virginia Tech,45,NR,Central Michigan,21,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Northern Illinois,31,NR,Temple,17,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",18,Wisconsin,41,NR,Minnesota,23,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Texas Tech,45,NR,Baylor,38,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Georgia,41,NR,Tennessee,14,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Louisville,56,NR,Memphis,0,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Ohio,49,NR,Bowling Green,25,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",23,Air Force,49,NR,Colorado State,27,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Florida International,28,NR,Western Kentucky,21,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Georgia Tech,33,NR,Virginia,21,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Kent State,28,NR,Akron,17,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Michigan,17,13,Michigan State,34,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,North Carolina,21,NR,Clemson,16,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",10,South Carolina,35,8,Alabama,21,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",25,West Virginia,49,NR,UNLV,10,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Texas A&M,17,12,Arkansas,24,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Tulane,23,NR,Army,41,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,California,35,NR,UCLA,7,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Notre Dame,23,NR,Pittsburgh,17,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",4,TCU,45,NR,Wyoming,0,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Louisiana Tech,24,NR,Utah State,6,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Washington State,23,2,Oregon,43,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Brigham Young,24,NR,San Diego State,21,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Wake Forest,27,NR,Navy,28,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Cincinnati,45,NR,Miami ,3,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Iowa State,27,11,Utah,68,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Louisiana-Monroe,20,NR,Florida Atlantic,17,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",21,Missouri,26,NR,Colorado,0,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,North Texas,19,NR,Arkansas State,24,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Vanderbilt,52,NR,Eastern Michigan,6,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",17,Arizona,27,24,Oregon State,29,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",22,Florida,29,9,LSU,33,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Kentucky,34,7,Auburn,37,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Northwestern,17,NR,Purdue,20,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Southern Mississippi,43,NR,East Carolina,44,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Miami ,17,16,Florida State,45,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Houston,24,NR,Mississippi State,47,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Southern Methodist,21,NR,Tulsa,18,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",3,Boise State,57,NR,Toledo,14,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",14,Stanford,37,NR,Southern California,35,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,New Mexico State,16,NR,New Mexico,14,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Texas-El Paso,44,NR,Rice,24,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Washington,14,NR,Arizona State,24,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",NR,Fresno State,27,NR,Hawaii,49,0.0
6.0,120.0,2010.0,"Sat. Oct. 9, 2010",19,Nevada,35,NR,San Jose State,13,0.0
7.0,121.0,2010.0,"Wed. Oct. 13, 2010",NR,Marshall,14,NR,UCF,35,0.0
7.0,121.0,2010.0,"Thurs. Oct. 14, 2010",20,West Virginia,20,NR,South Florida,6,0.0
7.0,121.0,2010.0,"Thurs. Oct. 14, 2010",NR,Kansas,7,NR,Kansas State,59,0.0
7.0,121.0,2010.0,"Fri. Oct. 15, 2010",NR,Louisville,27,NR,Cincinnati,35,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Central Michigan,20,NR,Miami ,27,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Clemson,31,NR,Maryland,7,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,East Carolina,33,NR,North Carolina State,27,1.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",16,Florida State,24,NR,Boston College,19,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Indiana,36,NR,Arkansas State,34,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",8,Michigan State,26,NR,Illinois,6,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Purdue,28,NR,Minnesota,17,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Syracuse,14,NR,Pittsburgh,45,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Memphis,19,NR,Southern Mississippi,41,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Texas A&M,9,18,Missouri,30,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Georgia,43,NR,Vanderbilt,0,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Ball State,38,NR,Eastern Michigan,41,1.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Duke,13,NR,Miami ,28,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Temple,28,NR,Bowling Green,27,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Ohio,38,NR,Akron,10,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Rutgers,23,NR,Army,20,1.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Colorado State,43,NR,UNLV,10,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Notre Dame,44,NR,Western Michigan,20,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Georgia Tech,42,NR,Middle Tennessee,14,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Michigan,28,13,Iowa,38,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Navy,28,NR,Southern Methodist,21,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",23,Virginia Tech,52,NR,Wake Forest,21,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",5,Auburn,65,21,Arkansas,43,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",14,Nebraska,13,22,Texas,20,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Northern Illinois,45,NR,Buffalo,14,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Rice,34,NR,Houston,31,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Texas Tech,17,17,Oklahoma State,34,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Southern California,48,NR,California,14,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Louisiana Tech,48,NR,Idaho,35,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",4,TCU,31,NR,Brigham Young,3,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,UAB,21,NR,Texas-El Paso,6,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Kentucky,31,19,South Carolina,28,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Virginia,10,NR,North Carolina,44,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Wyoming,6,9,Utah,30,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Florida,7,24,Mississippi State,10,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Toledo,34,NR,Kent State,21,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",3,Oklahoma,52,NR,Iowa State,0,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Troy,31,NR,La.-Lafayette,24,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Tulsa,52,NR,Tulane,24,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Western Kentucky,30,NR,Louisiana-Monroe,35,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",10,Wisconsin,31,11,Ohio State,18,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Colorado,25,NR,Baylor,31,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",6,LSU,32,NR,McNeese State,10,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,North Texas,10,NR,Florida International,34,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Washington State,7,15,Arizona,24,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,San Jose State,0,2,Boise State,48,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,San Diego State,27,NR,Air Force,25,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",7,Alabama,23,NR,Mississippi,10,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Washington,35,NR,Oregon State,34,1.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Fresno State,33,NR,New Mexico State,10,0.0
7.0,121.0,2010.0,"Sat. Oct. 16, 2010",NR,Hawaii,27,NR,Nevada,21,0.0
8.0,122.0,2010.0,"Thurs. Oct. 21, 2010",1,Oregon,60,NR,UCLA,13,0.0
8.0,122.0,2010.0,"Fri. Oct. 22, 2010",NR,Cincinnati,30,NR,South Florida,38,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,Buffalo,0,NR,Temple,42,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,Navy,35,NR,Notre Dame,17,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",11,Ohio State,49,NR,Purdue,0,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,Pittsburgh,41,NR,Rutgers,21,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",23,Virginia Tech,44,NR,Duke,7,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",20,West Virginia,14,NR,Syracuse,19,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,Illinois,43,NR,Indiana,13,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,Minnesota,21,NR,Penn State,33,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,Northwestern,27,8,Michigan State,35,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",22,Texas,21,NR,Iowa State,28,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",21,Arkansas,38,NR,Mississippi,24,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,Boston College,21,NR,Maryland,24,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,Miami ,13,NR,Ohio,34,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,Arkansas State,37,NR,Florida Atlantic,16,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,Brigham Young,25,NR,Wyoming,20,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,Akron,10,NR,Western Michigan,56,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,Bowling Green,6,NR,Kent State,30,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,Clemson,27,NR,Georgia Tech,13,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,Louisville,26,NR,Connecticut,0,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,UCF,41,NR,Rice,14,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",5,Auburn,24,6,LSU,17,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,Baylor,47,NR,Kansas State,42,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",13,Iowa,30,10,Wisconsin,31,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",17,Oklahoma State,41,14,Nebraska,51,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,Southern Methodist,20,NR,Houston,45,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,Colorado,24,NR,Texas Tech,27,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,California,50,NR,Arizona State,17,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,Northern Illinois,33,NR,Central Michigan,7,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,East Carolina,37,NR,Marshall,10,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,Middle Tennessee,38,NR,Louisiana-Monroe,10,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,La.-Lafayette,21,NR,Western Kentucky,54,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,Utah State,7,NR,Hawaii,45,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,Idaho,37,NR,New Mexico State,14,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",12,Stanford,38,NR,Washington State,28,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,Virginia,48,NR,Eastern Michigan,21,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",9,Utah,59,NR,Colorado State,6,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,Tennessee,10,7,Alabama,41,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,Toledo,31,NR,Ball State,24,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,Kansas,10,NR,Texas A&M,45,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",24,Mississippi State,29,NR,UAB,24,0.0
8.0,122.0,2010.0,"Sat. Oct. 23, 2010",NR,Vanderbilt,7,19,South Carolina,21,0.0
